Grid_ID,CNN_PCA_01,CNN_PCA_02,CNN_PCA_03,CNN_PCA_04,CNN_PCA_05,CNN_PCA_06,CNN_PCA_07,CNN_PCA_08,CNN_PCA_09,CNN_PCA_10,CNN_PCA_11,CNN_PCA_12,CNN_PCA_13,CNN_PCA_14,CNN_PCA_15,CNN_PCA_16,CNN_PCA_17,CNN_PCA_18,CNN_PCA_19,CNN_PCA_20,CNN_PCA_21,CNN_PCA_22,CNN_PCA_23,CNN_PCA_24,Y_Target,image_file
site15_105.png_X256_Y0,0.19204804,0.27516502,0.44135648,0.5225573,0.4353349,0.43665713,0.23391709,0.6293172,0.23937446,0.4803802,0.3828667,0.23065537,0.4001574,0.38820434,0.511357,0.5242137,0.36346197,0.48752913,0.4879159,0.43884254,0.66875327,0.5349176,0.56501335,0.31946775,1,site15_105.png
site15_105.png_X0_Y256,0.09368956,0.31951717,0.3996737,0.54386437,0.41440877,0.33290094,0.20423254,0.6068157,0.27533144,0.4501353,0.46284994,0.2669263,0.39365086,0.4672848,0.50450516,0.5558007,0.35974902,0.49934885,0.47951728,0.46824604,0.62259126,0.5699372,0.55197847,0.46892148,0,site15_105.png
site15_105.png_X256_Y256,0.2512592,0.28136718,0.418008,0.44796368,0.33720896,0.1586799,0.16366719,0.60533947,0.35814422,0.6256933,0.47280395,0.3033676,0.26839578,0.5092592,0.49629858,0.4969116,0.36939988,0.5189209,0.47499856,0.5266543,0.5310997,0.59899414,0.5795423,0.50832736,1,site15_105.png
site15_106.png_X0_Y0,0.41433963,0.6527126,0.287942,0.25731713,0.3381621,0.45393705,0.3766451,0.6562694,0.3288104,0.5085448,0.63208044,0.4563871,0.6420036,0.7490998,0.3736896,0.5046853,0.42861116,0.49996307,0.31929725,0.35221913,0.55755115,0.26471058,0.6863422,0.1850478,2,site15_106.png
site15_106.png_X256_Y0,0.5751779,0.40757096,0.38708013,0.2635294,0.34547693,0.46329767,0.19213462,0.78348804,0.2602743,0.45603615,0.4602201,0.43742818,0.712724,0.77331936,0.46825737,0.5182287,0.34187067,0.53180027,0.5573132,0.3988973,0.33527768,0.16270724,0.68303883,0.39889768,1,site15_106.png
site15_106.png_X0_Y256,0.37706792,0.6366459,0.10967344,0.398123,0.44591656,0.414441,0.21484241,0.73345,0.53013915,0.65530837,0.5465205,0.38060495,0.41741207,0.55226344,0.48233023,0.480348,0.3202749,0.51120216,0.46190047,0.32513103,0.55179065,0.2597096,0.6253149,0.47319448,2,site15_106.png
site15_106.png_X256_Y256,0.26946297,0.6445433,0.11427921,0.41325945,0.4492247,0.39984635,0.23648237,0.67497575,0.4710312,0.66508174,0.47326046,0.3629368,0.27856633,0.48516798,0.5385128,0.5443131,0.36417824,0.43538392,0.41815796,0.27851215,0.5411489,0.39414892,0.48666435,0.45504674,2,site15_106.png
site15_107.png_X0_Y0,0.045873806,0.3160234,0.39499822,0.56224465,0.41115576,0.34698272,0.1819996,0.6380149,0.28893083,0.48047587,0.41212183,0.3165416,0.34795266,0.43583632,0.49093574,0.5400688,0.26175067,0.5190521,0.50089955,0.4688272,0.62719434,0.562989,0.5106508,0.4544224,0,site15_107.png
site15_107.png_X256_Y0,0.10635629,0.27854505,0.41653866,0.5764551,0.38074368,0.3254674,0.19238365,0.57831144,0.28184187,0.44098037,0.49676937,0.2683856,0.39642033,0.43465954,0.4919495,0.49891648,0.35983062,0.5447195,0.5074827,0.49702513,0.6454424,0.55125856,0.5730553,0.45657152,0,site15_107.png
site15_107.png_X0_Y256,0.41374546,0.34865952,0.35186952,0.32169247,0.42227462,0.20417236,0.19132008,0.6363573,0.7304036,0.5742527,0.42292082,0.30285758,0.23699513,0.514326,0.4940558,0.4605555,0.41571385,0.48852393,0.4469028,0.4992257,0.42896816,0.6485592,0.67932737,0.44499353,1,site15_107.png
site15_107.png_X256_Y256,0.4688884,0.49973395,0.266033,0.34339425,0.38985977,0.34871253,0.34406966,0.67779744,0.695335,0.51609355,0.6343305,0.3839809,0.39332426,0.43364963,0.27803895,0.58282304,0.3497573,0.4828655,0.40312302,0.41062164,0.46057868,0.46864542,0.8134934,0.55907667,1,site15_107.png
site15_114.png_X0_Y0,0.10277781,0.293896,0.37754184,0.27710673,0.54346913,0.37161434,0.28246343,0.3908352,0.5513622,0.48650938,0.3082538,0.38257942,0.3560626,0.6155738,0.47252718,0.3767196,0.24601805,0.4368285,0.46876293,0.3909909,0.47566116,0.55773723,0.6649725,0.4469319,0,site15_114.png
site15_114.png_X256_Y0,0.24882992,0.18586282,0.46559834,0.27740368,0.67324865,0.23851699,0.34961194,0.65556276,0.5011873,0.6066662,0.22537139,0.15468785,0.39334235,0.45694306,0.6054838,0.40712506,0.41384235,0.5314822,0.4729586,0.3472765,0.56724155,0.5562024,0.61802006,0.42354918,0,site15_114.png
site15_114.png_X0_Y256,0.13621116,0.23525594,0.4213758,0.27640846,0.5405452,0.30211633,0.3275869,0.40247834,0.68244255,0.46885443,0.28169608,0.43598592,0.34720853,0.6177526,0.4367845,0.3631702,0.29087594,0.45788515,0.49029037,0.37831372,0.49962348,0.54353637,0.7445051,0.44946787,0,site15_114.png
site15_114.png_X256_Y256,0.14847931,0.2867713,0.40770817,0.2953352,0.6641179,0.33318105,0.34184477,0.5350745,0.55193794,0.5118849,0.24621533,0.22985527,0.33301172,0.5789161,0.5376885,0.40760544,0.32323715,0.47548655,0.44175455,0.33062065,0.52690357,0.51260746,0.66318965,0.5318625,0,site15_114.png
site15_115.png_X0_Y0,0.33740318,0.6470462,0.1042518,0.4759361,0.66867757,0.3997411,0.12289986,0.46396884,0.64451206,0.65428287,0.38296184,0.35742632,0.45797756,0.45319834,0.6517949,0.34466106,0.38326854,0.5212893,0.63009876,0.49652088,0.48440313,0.61202276,0.44578958,0.41086048,2,site15_115.png
site15_115.png_X256_Y0,0.45947322,0.5961021,0.17733447,0.23501234,0.2849485,0.388553,0.57678825,0.5051032,0.49267283,0.70600027,0.3902458,0.34394264,0.39257488,0.7287322,0.35864356,0.4597758,0.5263907,0.56589514,0.35905623,0.47946241,0.5449546,0.33940396,0.7171232,0.43209836,2,site15_115.png
site15_115.png_X0_Y256,0.8182798,0.24209036,0.45686603,0.1396501,0.5665644,0.25600192,0.32723358,0.67526406,0.6477882,0.80362064,0.27576566,0.33009955,0.61718154,0.4616385,0.5203854,0.33909547,0.43371212,0.6903713,0.61465365,0.26772857,0.5702967,0.46883854,0.6725961,0.29072344,1,site15_115.png
site15_115.png_X256_Y256,0.66121984,0.34530446,0.36604533,0.24177064,0.4456829,0.28438568,0.2929476,0.5998658,0.5872997,0.8228384,0.2327078,0.25006753,0.3338193,0.34801,0.48719382,0.30597436,0.42591974,0.5687853,0.45820493,0.43836287,0.3744899,0.5766697,0.5127419,0.42783594,1,site15_115.png
site15_116.png_X0_Y0,0.49922758,0.39600098,0.3535553,0.3059451,0.39405063,0.30390617,0.27723172,0.673891,0.4609815,0.60131884,0.39718315,0.33070067,0.38398418,0.5648073,0.48037136,0.47980684,0.31303743,0.54755855,0.49360362,0.49022985,0.4230549,0.36138138,0.6461659,0.42746305,1,site15_116.png
site15_116.png_X256_Y0,0.1357822,0.28931004,0.39524555,0.5024572,0.38719624,0.261477,0.18570416,0.530944,0.39617065,0.4356787,0.5902124,0.4264775,0.44453117,0.48689973,0.42962626,0.56080014,0.27785122,0.5580332,0.49909422,0.48303133,0.6056187,0.54321015,0.45881188,0.37774062,0,site15_116.png
site15_116.png_X0_Y256,0.4096675,0.61220527,0.18014812,0.43622923,0.5675664,0.40084064,0.18993959,0.49751937,0.58213186,0.6684128,0.48906863,0.2686271,0.41545993,0.4354774,0.4292869,0.22209834,0.33994067,0.4983544,0.52854186,0.3528093,0.61591095,0.67426634,0.47869208,0.45861107,2,site15_116.png
site15_116.png_X256_Y256,0.7017834,0.38356933,0.36220068,0.25331262,0.46368825,0.26034862,0.45476812,0.63293064,0.6158705,0.7507902,0.3741177,0.2894557,0.32082242,0.30824727,0.43110424,0.29687464,0.34932622,0.529185,0.56236446,0.44269517,0.32094312,0.47455794,0.74866956,0.39094904,1,site15_116.png
site15_117.png_X0_Y0,0.46256083,0.3914263,0.3845437,0.23846887,0.26703435,0.21609797,0.28284287,0.6393719,0.6601248,0.58761847,0.5398275,0.5112244,0.25120085,0.66270113,0.49842358,0.38484704,0.4049314,0.45903608,0.4139191,0.583774,0.4010508,0.49604815,0.72135097,0.41015765,1,site15_117.png
site15_117.png_X256_Y0,0.5185121,0.45765927,0.23770188,0.26709545,0.47276816,0.2211795,0.32542813,0.71144736,0.86802423,0.7693636,0.34955397,0.34078434,0.2382705,0.442508,0.42148155,0.37485927,0.35740587,0.5347846,0.40594777,0.63252264,0.331482,0.4341326,0.5304799,0.5330376,1,site15_117.png
site15_117.png_X0_Y256,0.40602857,0.61616755,0.2889142,0.25925344,0.3735193,0.46393493,0.31814834,0.67223614,0.3758908,0.40466547,0.6727134,0.4721582,0.5862065,0.8635107,0.35054463,0.37077346,0.3017883,0.5731316,0.3182935,0.34314388,0.5540105,0.31472826,0.7403697,0.26597854,2,site15_117.png
site15_117.png_X256_Y256,0.8559467,0.36963165,0.43556032,0.1841011,0.4484402,0.41833916,0.23544465,0.80852973,0.66354084,0.62498283,0.44444084,0.62783504,0.65838057,0.68957305,0.41373175,0.5528054,0.3944521,0.64738476,0.44402194,0.6081026,0.3862325,0.21253103,0.61375976,0.2433436,1,site15_117.png
site15_118.png_X0_Y0,0.44224158,0.64060223,0.15100333,0.39804232,0.4177202,0.38018474,0.22902203,0.65993106,0.6561066,0.61581886,0.6901547,0.4452619,0.5213367,0.5013634,0.3581767,0.5552712,0.35051513,0.58251965,0.41255724,0.44416907,0.63599783,0.4393977,0.81437707,0.46075732,2,site15_118.png
site15_118.png_X256_Y0,0.42246413,0.5999461,0.18172377,0.30739424,0.3438437,0.3928849,0.3431175,0.6863155,0.5302427,0.7237107,0.42701542,0.45501387,0.3171057,0.6148712,0.52423745,0.51445043,0.29035342,0.47865888,0.43177554,0.388649,0.4886454,0.32819468,0.57828236,0.47593343,2,site15_118.png
site15_118.png_X0_Y256,0.2371934,0.31609592,0.298446,0.24377908,0.59138244,0.24393854,0.3123514,0.48470792,0.8251164,0.644688,0.34876996,0.31544834,0.38750866,0.5721301,0.4054427,0.4564541,0.41527182,0.77486885,0.549549,0.48197848,0.5249272,0.4757547,0.3872258,0.414778,0,site15_118.png
site15_118.png_X256_Y256,0.7076565,0.3211421,0.3584867,0.19583756,0.41237974,0.21653713,0.3371459,0.732211,0.8388436,0.809481,0.38147986,0.24477296,0.32071078,0.58298296,0.35293356,0.42668247,0.27796978,0.5816608,0.48167512,0.57527006,0.3132479,0.23540753,0.51117384,0.5760515,1,site15_118.png
site15_119.png_X0_Y0,0.8898351,0.399224,0.46917924,0.045080185,0.11063406,0.4692798,0.40111053,0.77545357,0.41769636,0.50992966,0.2711656,0.72882384,0.5756658,0.9960187,0.6143817,0.4146507,0.28903842,0.4571146,0.3704787,0.6090798,0.6968378,0.08997592,0.53018886,0.4683179,1,site15_119.png
site15_119.png_X256_Y0,0.35286468,0.23998176,0.433512,0.29152635,0.5362455,0.14577746,0.4491338,0.54810625,0.7572889,0.6825425,0.4632538,0.41348085,0.20720568,0.47299418,0.7236029,0.285532,0.35452425,0.43250227,0.54888177,0.47749588,0.42022243,0.66211665,0.6251978,0.4335276,0,site15_119.png
site15_119.png_X0_Y256,0.6970376,0.31543073,0.40751103,0.157221,0.26152235,0.25644034,0.3484758,0.8052665,0.7939303,0.7249155,0.38342258,0.5630098,0.22716954,0.71501535,0.5208581,0.4709126,0.20474266,0.4915558,0.39493868,0.6596491,0.39622444,0.25890565,0.7177535,0.5034763,0,site15_119.png
site15_119.png_X256_Y256,0.6278393,0.38914883,0.3457296,0.21820344,0.3870509,0.23589142,0.24847355,0.8322253,0.76594234,0.7047967,0.50352985,0.37017894,0.11095691,0.47880363,0.5282347,0.3036882,0.3205198,0.43649337,0.43709493,0.4838459,0.33267838,0.4547878,0.62049955,0.4609003,0,site15_119.png
site15_126.png_X0_Y0,0.09528498,0.19448623,0.3732907,0.16890448,0.7814646,0.28105077,0.36276737,0.5885315,0.73710454,0.60172415,0.21514258,0.25674915,0.45879015,0.6698339,0.4469966,0.3957492,0.36585772,0.64138114,0.43766087,0.28829414,0.65152323,0.5197487,0.52126825,0.49994797,0,site15_126.png
site15_126.png_X256_Y0,0.65971994,0.24108483,0.3995739,0.07617468,0.45854104,0.22325808,0.38098416,0.8725798,1.0,0.6630069,0.4153978,0.35832256,0.25405887,0.58306944,0.49106067,0.35768327,0.3203613,0.6484871,0.47562265,0.47710675,0.4312399,0.33733514,0.57074153,0.49226952,1,site15_126.png
site15_126.png_X0_Y256,0.105543405,0.238205,0.40431845,0.23847426,0.71768934,0.32688302,0.3988952,0.57985955,0.62189287,0.5825937,0.21616066,0.24817589,0.3766882,0.6452683,0.5344673,0.38087243,0.38632336,0.48464447,0.45273998,0.28691173,0.5534925,0.5570697,0.6501772,0.564046,0,site15_126.png
site15_126.png_X256_Y256,0.12885207,0.20022637,0.38070402,0.1665578,0.76192856,0.28964886,0.43091244,0.5500755,0.6862967,0.671034,0.26839596,0.32275864,0.3888734,0.67382723,0.5231331,0.31288537,0.45066455,0.63102305,0.38584733,0.43991196,0.56414723,0.6074958,0.510395,0.50069046,0,site15_126.png
site15_127.png_X0_Y0,0.6507313,0.48624694,0.23612607,0.20730236,0.4204948,0.28572714,0.39538285,0.72747856,0.81643707,0.7142408,0.50713015,0.40146846,0.3857089,0.62815773,0.45668948,0.26232174,0.24167946,0.4982209,0.35128677,0.6532727,0.4826236,0.38648722,0.5218358,0.6385452,2,site15_127.png
site15_127.png_X256_Y0,0.3348704,0.48221412,0.28103912,0.34948087,0.35240442,0.28580487,0.22521353,0.6284878,0.54986453,0.7025599,0.5323689,0.4480781,0.28954488,0.6640399,0.42786974,0.4978964,0.3193745,0.50327253,0.3303962,0.43078315,0.43349907,0.40750796,0.75628996,0.44556007,2,site15_127.png
site15_127.png_X0_Y256,0.39565414,0.27897376,0.3897064,0.24274981,0.66298467,0.29948336,0.26642168,0.67272496,0.57680494,0.59656763,0.35736987,0.2728678,0.5232409,0.44044322,0.65449727,0.41052306,0.28749067,0.5109181,0.564211,0.5016558,0.4224172,0.53105265,0.53070366,0.42559224,1,site15_127.png
site15_127.png_X256_Y256,0.50994873,0.65355635,0.15350094,0.3255028,0.5496612,0.43795505,0.34951174,0.58485055,0.6459274,0.60329235,0.47102845,0.45178714,0.5586496,0.5924385,0.53052956,0.31543088,0.3207894,0.5913375,0.4838953,0.515281,0.3910879,0.3534484,0.41046792,0.33773386,2,site15_127.png
site15_128.png_X0_Y0,0.34040698,0.7257352,0.25167364,0.2894112,0.38547844,0.44650456,0.44245172,0.5743652,0.36865026,0.38751858,0.7444935,0.493068,0.6226196,0.84197056,0.3858412,0.37480432,0.34317243,0.57596207,0.27024904,0.3717836,0.5197372,0.2882406,0.773756,0.16397172,2,site15_128.png
site15_128.png_X256_Y0,0.6535524,0.60642356,0.18290757,0.31642345,0.50462013,0.423677,0.22131298,0.7645195,0.75139546,0.6886805,0.7400281,0.5964189,0.66066945,0.603228,0.35375613,0.43196446,0.1070846,0.6075816,0.39403328,0.4463087,0.42115247,0.35089636,0.90090096,0.4063387,2,site15_128.png
site15_128.png_X0_Y256,0.46231818,0.5171335,0.2449311,0.32486716,0.4319113,0.26179838,0.39700332,0.62269986,0.6729486,0.6619675,0.546184,0.4516486,0.328266,0.54975545,0.39532313,0.3768109,0.42822656,0.5489738,0.35349154,0.47472483,0.4429411,0.44983178,0.6778454,0.49898452,2,site15_128.png
site15_128.png_X256_Y256,0.37396896,0.32303184,0.31981415,0.24665697,0.4834656,0.28898335,0.21641225,0.60634375,0.735602,0.65784323,0.47132397,0.3598762,0.20753524,0.49061805,0.49234825,0.46939662,0.24497747,0.5146653,0.43719208,0.47421125,0.36059183,0.58322585,0.77699226,0.4502324,1,site15_128.png
site15_129.png_X0_Y0,0.3088287,0.45670033,0.32294348,0.4133695,0.4516799,0.3580979,0.1740258,0.6196228,0.5644168,0.55149955,0.5922747,0.40298963,0.38388583,0.54210234,0.46024296,0.46824852,0.24997652,0.56299806,0.4377263,0.36456585,0.42950544,0.43508518,0.71778136,0.4511538,2,site15_129.png
site15_129.png_X256_Y0,0.6705674,0.5306001,0.24387345,0.14978984,0.35759395,0.43678156,0.34412375,0.8017992,0.71095026,0.6354162,0.45913863,0.38166404,0.376879,0.7234171,0.57674944,0.25300968,0.2736923,0.6099198,0.33009586,0.5579565,0.63834834,0.3189236,0.6166192,0.4638346,0,site15_129.png
site15_129.png_X0_Y256,0.38712394,0.4942858,0.26965016,0.33405268,0.63401705,0.29594424,0.4255182,0.5269394,0.80659115,0.626526,0.42828402,0.26699907,0.4474641,0.28464377,0.491013,0.26022172,0.32904541,0.51903325,0.48397028,0.5368744,0.502504,0.5301634,0.44483152,0.50883806,1,site15_129.png
site15_129.png_X256_Y256,0.5644765,0.34672314,0.35511327,0.178801,0.5894079,0.25962907,0.33102736,0.8265704,0.77836275,0.6291343,0.44476748,0.23578086,0.44249725,0.4763549,0.3672271,0.40495467,0.25902644,0.5544959,0.43116587,0.39236557,0.42162585,0.3104038,0.60284996,0.68623996,1,site15_129.png
site15_139.png_X0_Y0,0.23445523,0.23005389,0.38459584,0.14429016,0.69526625,0.29335138,0.3752924,0.6565685,0.70558596,0.80348444,0.42577982,0.34633246,0.3527802,0.57934874,0.440372,0.40786213,0.29587477,0.6362156,0.4972632,0.5353805,0.5880728,0.51108587,0.4328974,0.5429505,0,site15_139.png
site15_139.png_X256_Y0,0.11559339,0.3407002,0.31960288,0.26134968,0.63982296,0.39191753,0.3731902,0.50814104,0.51838636,0.7126135,0.340725,0.31243154,0.45000666,0.5978041,0.4588157,0.43522564,0.27014628,0.62407744,0.47613162,0.49429488,0.56460625,0.40578067,0.46174207,0.5188753,0,site15_139.png
site15_139.png_X0_Y256,0.12661816,0.29063442,0.33199528,0.22370522,0.65268314,0.31561705,0.3307632,0.5226589,0.7334311,0.6193887,0.3773401,0.2782429,0.39613762,0.71791184,0.4179985,0.4964115,0.2330801,0.59847754,0.444694,0.47534022,0.57035726,0.5455243,0.44937342,0.5782929,0,site15_139.png
site15_139.png_X256_Y256,0.08108029,0.2484393,0.33178174,0.16116704,0.6867091,0.34760457,0.33063856,0.5029396,0.6496522,0.69201297,0.35420263,0.38345543,0.463817,0.7482767,0.40231457,0.4467587,0.27672422,0.56746614,0.50636214,0.5030809,0.50733215,0.5438404,0.4994415,0.46710163,0,site15_139.png
site15_140.png_X0_Y0,0.28418943,0.33888188,0.33453017,0.3075643,0.67158043,0.29979855,0.27203622,0.554867,0.63214684,0.46503347,0.32999563,0.07366565,0.55606496,0.52881116,0.5596247,0.38177925,0.28848925,0.52627933,0.5671789,0.48877215,0.3611529,0.46302098,0.5592556,0.5164639,0,site15_140.png
site15_140.png_X256_Y0,0.6612047,0.46188706,0.26804858,0.2279432,0.4218123,0.29473513,0.47149456,0.71284056,0.8785809,0.76648605,0.5809755,0.32862997,0.31339803,0.35804158,0.43088657,0.4108692,0.14840055,0.49307483,0.46831003,0.47826403,0.3741604,0.38304126,0.6682116,0.6612559,1,site15_140.png
site15_140.png_X0_Y256,0.46059847,0.3958587,0.3194644,0.30373186,0.51783884,0.27500618,0.28833604,0.7626859,0.63078237,0.78679615,0.6287976,0.50825316,0.3794074,0.43405133,0.5059406,0.40634358,0.30688637,0.44549376,0.4829777,0.33787286,0.49837545,0.43245915,0.819046,0.56404805,2,site15_140.png
site15_140.png_X256_Y256,0.470089,0.45147043,0.2994777,0.32428768,0.45758063,0.31018388,0.3027144,0.700439,0.72766757,0.53152406,0.59113777,0.30524153,0.28470013,0.41181725,0.47722426,0.33962527,0.16768658,0.5544921,0.52395296,0.37722987,0.40722367,0.47549784,0.6916541,0.60346425,1,site15_140.png
site15_151.png_X0_Y0,0.6047851,0.22608268,0.4116248,0.15772891,0.5685422,0.21651787,0.4302919,0.7589638,0.8283975,0.66701585,0.5044643,0.3853307,0.29487458,0.5263289,0.60211337,0.32668555,0.21613279,0.50035495,0.4825163,0.542736,0.40481925,0.56012267,0.8025391,0.6523918,1,site15_151.png
site15_151.png_X256_Y0,0.21699147,0.29504833,0.39881998,0.4024535,0.35973078,0.18299638,0.19779903,0.60246086,0.6412554,0.60140073,0.45079222,0.5015223,0.24532017,0.53124696,0.50874573,0.45392406,0.33450377,0.48997644,0.5939643,0.4605444,0.54357857,0.49565056,0.66650265,0.46907198,0,site15_151.png
site15_151.png_X0_Y256,0.09366466,0.21326807,0.40078825,0.19652987,0.6657722,0.37500346,0.3066013,0.52452075,0.5432959,0.50374866,0.3151933,0.27012715,0.40611944,0.6221538,0.42265704,0.45851707,0.3593245,0.4610561,0.48219517,0.3837796,0.5143609,0.55018514,0.56587493,0.5115485,0,site15_151.png
site15_151.png_X256_Y256,0.17596707,0.24058278,0.3992813,0.27374357,0.57161736,0.29059184,0.33320406,0.5344792,0.68150175,0.39381713,0.42621908,0.27710682,0.31260622,0.5115096,0.41486514,0.49377877,0.29502547,0.5076627,0.44117773,0.4297749,0.4773098,0.50656605,0.6101191,0.49892053,0,site15_151.png
site15_152.png_X0_Y0,0.10260332,0.28575385,0.39275903,0.44803387,0.3901433,0.22007999,0.15895212,0.56551963,0.44032577,0.4752648,0.49353644,0.46188238,0.36634505,0.5186385,0.49037445,0.5016872,0.25443262,0.6228831,0.526935,0.38497877,0.4721244,0.5167232,0.4000649,0.43566257,0,site15_152.png
site15_152.png_X256_Y0,0.21010055,0.27951244,0.3919181,0.301208,0.55606997,0.27868676,0.2888365,0.6262114,0.62622124,0.5657901,0.4673721,0.4264917,0.24423032,0.52486336,0.4387259,0.41537726,0.36189663,0.52862126,0.53310865,0.45389375,0.5614048,0.46831888,0.6305269,0.38644427,0,site15_152.png
site15_152.png_X0_Y256,0.14275345,0.23688163,0.41214377,0.5047354,0.4088883,0.21679798,0.2118285,0.5758632,0.45155504,0.5062674,0.5815215,0.43553364,0.3985512,0.46476123,0.5332354,0.4660503,0.30218855,0.60924244,0.538717,0.4785032,0.6341342,0.5000557,0.5247823,0.45387655,0,site15_152.png
site15_152.png_X256_Y256,0.06820379,0.3142952,0.37882695,0.42724916,0.424962,0.28249002,0.16634458,0.530043,0.4675835,0.44095498,0.37569433,0.51630926,0.3111825,0.48618743,0.39213473,0.52623576,0.31422934,0.46202108,0.5403855,0.45570007,0.5627919,0.50887316,0.57583594,0.28620565,0,site15_152.png
site15_153.png_X0_Y0,0.36939812,0.49717104,0.21576115,0.42703062,0.5826794,0.3930818,0.31564978,0.70399785,0.6536445,0.70177764,0.6974653,0.38773385,0.6422194,0.56575006,0.6171454,0.3354331,0.15924677,0.44633728,0.5764091,0.53890634,0.46697295,0.3574953,0.7022267,0.4519372,0,site15_153.png
site15_153.png_X256_Y0,0.31309557,0.32373574,0.3977268,0.41263855,0.43280208,0.42336366,0.16991696,0.7617091,0.38424286,0.5692466,0.45504194,0.31411496,0.32666865,0.5659042,0.43030787,0.56842124,0.27033696,0.42424586,0.6480222,0.39559853,0.4308616,0.4902377,0.5237308,0.30725905,0,site15_153.png
site15_153.png_X0_Y256,0.57596445,0.2320715,0.4453419,0.23467836,0.46331424,0.25506517,0.291048,0.6358813,0.65233797,0.50287646,0.45752853,0.2991237,0.27985984,0.50785285,0.54206854,0.35142076,0.35134473,0.5076466,0.45270312,0.52026045,0.46823472,0.50556797,0.5074471,0.42556232,1,site15_153.png
site15_153.png_X256_Y256,0.14593971,0.33234614,0.41574687,0.48175946,0.42293057,0.43430987,0.17312716,0.6858709,0.22668818,0.52078134,0.32608646,0.2853237,0.2740664,0.44354573,0.46633288,0.52884203,0.2909687,0.39889538,0.52535266,0.41960365,0.45335895,0.5689398,0.5998271,0.3307956,0,site15_153.png
site15_163.png_X0_Y0,0.0409068,0.27403772,0.39285633,0.46038958,0.4280073,0.32157725,0.1718381,0.54497015,0.34381962,0.46134531,0.44466752,0.4126549,0.45669582,0.46086356,0.49322644,0.4752622,0.25823063,0.49013752,0.56314766,0.38822815,0.53973436,0.50578576,0.4803207,0.39040393,0,site15_163.png
